Customer_ID,Age,Income,Credit_Score,Credit_Utilization,Missed_Payments,Delinquent_Account,Loan_Balance,Debt_to_Income_Ratio,Employment_Status,Account_Tenure,Credit_Card_Type,Location,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Loan_to_Tenure,Employment_Risk,Total_Monthly_Delinquencies,Delinquency_Trend,Income_per_Debt,Risk_Score_Interaction,Miss_Rate
CUST0356,63,149415.0,385.0,0.527617431,2,1,4265.0,0.273853436,Employed,1,Student,Los Angeles,On-time,On-time,Missed,Late,Missed,Late,2132.5,0,2,1.6666666666666667,35.02461322081575,181.867289065,1.0
CUST0357,35,32955.0,359.0,0.448319856,5,1,77348.0,0.468566542,Self-Employed,13,Gold,Chicago,Missed,On-time,Missed,On-time,Late,Missed,5524.857142857143,1,1,0.8333333333333334,0.4260559283248652,198.053171696,0.35714285714285715
CUST0358,19,36677.0,611.0,0.6853442,5,1,11251.0,0.334170038,Employed,12,Student,New York,Missed,On-time,Late,On-time,Late,On-time,865.4615384615385,0,2,0.6666666666666667,3.259598293636687,192.2546938,0.38461538461538464
CUST0359,71,198062.0,538.0,0.597471961,2,0,25807.0,0.195542578,Unemployed,3,Student,Chicago,On-time,On-time,Missed,Missed,On-time,Missed,6451.75,1,0,0.0,7.674442033477991,216.560084982,0.5
CUST0360,52,137402.0,617.0,0.61107587,2,0,78035.0,0.126318359,Unemployed,13,Business,New York,Missed,On-time,On-time,Missed,Late,Late,5573.928571428572,1,2,1.6666666666666667,1.760751448049618,239.96618821,0.14285714285714285
CUST0361,33,38524.0,311.0,0.479103731,1,0,68998.0,0.292176141,Unemployed,13,Gold,Phoenix,On-time,Missed,Late,On-time,On-time,Missed,4928.428571428572,1,1,-0.16666666666666666,0.5583269322743808,161.99873965900002,0.07142857142857142
CUST0362,58,180421.0,679.0,0.971116052,2,0,53553.0,0.291087687,Employed,15,Gold,Phoenix,Late,Missed,Late,On-time,On-time,Late,3347.0625,0,3,0.5,3.3689546999290436,19.612200692000034,0.125
CUST0363,53,107193.0,316.0,0.332450404,1,1,86447.0,0.331376592,Self-Employed,6,Standard,Chicago,Missed,Missed,Missed,Missed,Late,Missed,12349.57142857143,1,1,0.8333333333333334,1.23997084952804,210.945672336,0.14285714285714285
CUST0364,50,21949.0,682.0,0.622161967,5,0,31449.0,0.421069057,Retired,18,Gold,Phoenix,Late,On-time,On-time,Late,Missed,Late,1655.2105263157894,0,3,1.5,0.6979014308426074,257.685538506,0.2631578947368421
CUST0365,21,34870.0,622.0,0.246062003,2,0,13761.0,0.40791133,Retired,1,Standard,Houston,Missed,On-time,Late,Late,On-time,Late,6880.5,0,3,1.5,2.533788693503851,468.949434134,1.0
CUST0366,50,59811.0,475.0,0.285306464,4,0,23125.0,0.242109897,Retired,9,Platinum,Los Angeles,Missed,On-time,Late,Missed,Missed,On-time,2312.5,0,1,-0.16666666666666666,2.586309781198651,339.4794296,0.4
CUST0367,31,42350.0,389.0,0.37853088,6,0,50310.0,0.17061806,Employed,17,Platinum,Los Angeles,Missed,On-time,On-time,Missed,Late,Late,2795.0,0,2,1.6666666666666667,0.8417642265111009,241.75148768,0.3333333333333333
CUST0368,38,118081.0,523.0,0.825864667,4,0,74288.0,0.176587886,Employed,16,Platinum,New York,Late,Missed,Late,Late,On-time,Missed,4369.882352941177,0,3,0.5,1.589481619082233,91.07277915899998,0.23529411764705882
CUST0369,65,28807.0,728.0,0.552778886,5,0,24670.0,0.226319829,Employed,4,Gold,Phoenix,Late,On-time,Missed,On-time,On-time,On-time,4934.0,0,1,-0.16666666666666666,1.1676462243119452,325.576970992,1.0
CUST0370,37,108350.53695652174,459.0,0.381904386,1,0,62561.0,0.263326845,Employed,11,Gold,New York,On-time,Missed,On-time,Late,Late,Missed,5213.416666666667,0,2,1.6666666666666667,1.7318905558729218,283.705886826,0.08333333333333333
CUST0371,73,108350.53695652174,384.0,0.574887265,4,0,91970.0,0.330506214,Unemployed,5,Standard,Los Angeles,Late,Late,Late,Missed,Missed,Missed,15328.333333333334,1,3,-0.5,1.1780945836896601,163.24329024000002,0.6666666666666666
CUST0372,25,90353.0,643.0,0.507029576,1,0,88423.0,0.21990324,Unemployed,8,Student,Los Angeles,Missed,Late,Missed,On-time,Missed,Late,9824.777777777777,1,2,0.6666666666666667,1.0218153442504299,316.97998263200003,0.1111111111111111
CUST0373,24,42350.0,664.0,0.401605326,4,0,11251.0,0.328039197,Retired,19,Standard,Phoenix,Late,On-time,On-time,Late,Missed,Late,562.55,0,3,1.5,3.7637753288304303,397.33406353600003,0.2
CUST0374,20,76813.0,693.0,0.220674229,4,0,85678.0,0.336204015,Retired,0,Platinum,Houston,On-time,On-time,On-time,Missed,Late,Late,85678.0,0,2,1.6666666666666667,0.8965207343689819,540.072759303,4.0
CUST0375,34,101900.0,648.0,0.787708497,1,1,48942.0,0.314334388,Unemployed,14,Standard,Houston,Missed,Missed,Missed,Missed,On-time,Missed,3262.8,1,0,0.0,2.0820137711215088,137.564893944,0.06666666666666667
CUST0376,50,108350.53695652174,773.0,0.541963626,3,0,7468.0,0.1871377,Self-Employed,5,Student,Phoenix,Missed,Missed,Late,On-time,Missed,Late,1244.6666666666667,1,2,0.6666666666666667,14.50669928457916,354.062117102,0.5
CUST0377,65,108350.53695652174,781.0,0.934747675,4,0,26000.0,0.346782673,Employed,18,Gold,Phoenix,On-time,Late,On-time,Late,On-time,On-time,1368.421052631579,0,2,0.6666666666666667,4.167168068786652,50.962065825,0.21052631578947367
CUST0378,29,68932.0,535.0,0.688064324,2,0,82909.0,0.508126963,Employed,17,Standard,New York,Late,Late,On-time,Missed,On-time,Late,4606.055555555556,0,3,0.5,0.8314075503558075,166.88558666000003,0.1111111111111111
CUST0380,39,150230.0,742.0,0.412959134,5,1,33472.0,0.1,Employed,12,Platinum,Houston,Late,Late,On-time,Missed,Missed,Late,2574.769230769231,0,3,0.5,4.4880948824425655,435.58432257199996,0.38461538461538464
CUST0381,72,100999.0,823.0,0.280930887,3,0,13355.0,0.424087957,Unemployed,0,Gold,Phoenix,Late,On-time,Late,Missed,Late,On-time,13355.0,1,3,0.5,7.562069481880803,591.793879999,3.0
CUST0382,39,88963.0,310.0,0.456453803,1,0,6118.0,0.229725222,Employed,12,Standard,New York,Missed,On-time,On-time,Late,Late,On-time,470.61538461538464,0,2,1.6666666666666667,14.538813531622814,168.49932106999998,0.07692307692307693
CUST0383,63,120616.0,345.0,0.275141481,3,0,98999.0,0.526571269,Unemployed,6,Student,New York,Late,Late,Missed,Missed,Late,Missed,14142.714285714286,1,3,0.5,1.2183434343434343,250.076189055,0.42857142857142855
CUST0384,47,61540.0,414.0,0.630038076,0,0,37658.0,0.311636345,Employed,14,Gold,New York,On-time,Missed,Missed,Late,On-time,Missed,2510.5333333333333,0,1,0.8333333333333334,1.6341379218779044,153.16423653600003,0.0
CUST0385,55,53756.0,611.0,0.8265305,0,0,94309.0,0.131529931,Unemployed,11,Standard,New York,Missed,Late,Late,Missed,On-time,Missed,7859.083333333333,1,2,-0.3333333333333333,0.5699925776693882,105.98986450000004,0.0
CUST0386,55,109297.0,806.0,0.447817547,4,0,33354.0,0.1,Employed,0,Business,Chicago,Missed,Missed,On-time,Late,Late,On-time,33354.0,0,2,1.6666666666666667,3.2767800929395894,445.059057118,4.0
CUST0387,62,108350.53695652174,383.0,0.688898194,4,0,48942.0,0.453974076,Employed,14,Platinum,Phoenix,Late,Missed,Late,Missed,Missed,On-time,3262.8,0,2,-0.3333333333333333,2.213810697270738,119.15199169800002,0.26666666666666666
CUST0388,68,53304.0,469.0,0.362154186,2,0,31674.0,0.410590499,Retired,3,Student,Los Angeles,Missed,Late,On-time,Late,On-time,Missed,7918.5,0,2,0.6666666666666667,1.68284135753749,299.14968676600006,0.5
CUST0389,71,173427.0,550.0,0.439506632,6,0,3081.0,0.522601889,Employed,12,Student,Phoenix,Missed,On-time,Missed,Late,Missed,Missed,237.0,0,1,0.8333333333333334,56.270927968851396,308.27135239999996,0.46153846153846156
CUST0390,25,140917.0,725.0,0.337007203,5,1,16454.0,0.301092449,Employed,4,Student,Chicago,On-time,Missed,Late,Missed,Missed,Missed,3290.8,0,1,-0.16666666666666666,8.563780006077181,480.66977782500004,1.0
CUST0391,44,96317.0,685.0,0.073373393,3,0,63375.0,0.294347012,Self-Employed,1,Platinum,New York,Late,Late,Missed,Missed,On-time,Missed,31687.5,1,2,-0.3333333333333333,1.5197708911890937,634.739225795,1.5
CUST0392,44,93832.0,459.0,0.49269333,0,0,11587.0,0.261728121,Unemployed,0,Standard,Chicago,Late,On-time,Late,Late,Late,Missed,11587.0,1,4,1.3333333333333335,8.097342078011737,232.85376152999999,0.0
CUST0393,51,31896.0,834.0,0.525690348,4,0,49798.0,0.234170976,Self-Employed,15,Gold,Houston,Late,Missed,On-time,On-time,Missed,Late,3112.375,1,2,0.6666666666666667,0.640494789051989,395.57424976799996,0.25
CUST0394,38,108350.53695652174,622.0,0.7131722,5,0,44454.0,0.260757045,Unemployed,5,Standard,Houston,On-time,Missed,Late,On-time,Missed,On-time,7409.0,1,1,-0.16666666666666666,2.4373082208192947,178.40689159999997,0.8333333333333334
CUST0395,47,70284.0,528.0,0.659087651,3,0,30575.0,0.321746333,Retired,15,Gold,Phoenix,On-time,Late,On-time,On-time,Missed,Missed,1910.9375,0,1,-0.16666666666666666,2.2986656200941917,180.001720272,0.1875
CUST0396,50,72043.0,308.0,0.66179058,4,0,11202.47773186741,0.215609921,Employed,13,Student,Phoenix,On-time,On-time,On-time,Missed,Missed,Late,800.1769808476721,0,1,0.8333333333333334,6.430413995029362,104.16850136,0.2857142857142857
CUST0397,45,183152.0,656.0,0.305192755,4,0,24835.0,0.133071065,Retired,2,Standard,Los Angeles,On-time,Late,On-time,Missed,On-time,Late,8278.333333333334,0,2,0.6666666666666667,7.374456434208407,455.79355272000004,1.3333333333333333
CUST0398,64,170576.0,337.0,0.591899461,0,0,19733.0,0.315987663,Employed,14,Student,Los Angeles,Late,Missed,Missed,Late,On-time,Missed,1315.5333333333333,0,2,0.6666666666666667,8.643762035066382,137.52988164299998,0.0
CUST0399,50,198401.0,523.0,0.816518793,0,0,52217.0,0.21338044,Retired,2,Business,Houston,Late,Missed,Missed,Missed,Late,On-time,17405.666666666668,0,2,0.6666666666666667,3.7994752767245012,95.96067126100002,0.0
CUST0400,22,86726.0,584.0,0.57597357,4,0,60278.0,0.1,Retired,1,Student,New York,On-time,Late,On-time,Late,Missed,On-time,30139.0,0,2,0.6666666666666667,1.43874317755769,247.63143511999996,2.0
CUST0401,65,180421.0,762.0,0.865718723,1,0,91557.0,0.355256739,Employed,0,Student,Chicago,Missed,Missed,On-time,On-time,Missed,Late,91557.0,0,1,0.8333333333333334,1.9705651062714344,102.32233307400003,1.0
CUST0402,36,107658.0,306.0,0.903793222,4,0,55345.0,0.189194096,Unemployed,8,Gold,Los Angeles,On-time,Missed,Missed,On-time,Late,Late,6149.444444444444,1,2,1.6666666666666667,1.945181223575326,29.439274067999996,0.4444444444444444
CUST0403,21,57318.0,770.0,0.446306346,5,1,3091.0,0.366178945,Employed,8,Business,Los Angeles,On-time,On-time,On-time,Late,Late,On-time,343.44444444444446,0,2,1.6666666666666667,18.53751617076326,426.34411357999994,0.5555555555555556
CUST0404,52,38524.0,563.0,0.360612051,4,0,32207.0,0.363784811,Employed,6,Student,New York,On-time,On-time,Missed,On-time,Late,Missed,4601.0,0,1,0.8333333333333334,1.196100347739692,359.97541528700003,0.5714285714285714
CUST0405,66,161377.0,380.0,0.347707567,2,0,98999.0,0.328359001,Retired,2,Student,New York,Late,On-time,On-time,On-time,Missed,Missed,32999.666666666664,0,1,-0.16666666666666666,1.630070707070707,247.87112453999998,0.6666666666666666
CUST0406,34,119573.0,360.0,0.196772836,6,0,90739.0,0.549681784,Employed,17,Business,Phoenix,Missed,Late,Late,Late,Missed,Late,5041.055555555556,0,4,1.3333333333333335,1.3177540224818163,289.16177904,0.3333333333333333
CUST0407,61,167617.0,638.0,0.39631942,2,0,85780.0,0.286194815,Retired,10,Business,Chicago,Missed,On-time,Missed,On-time,On-time,Late,7798.181818181818,0,1,0.8333333333333334,1.9540107949312784,385.14821004000004,0.18181818181818182
CUST0408,45,108350.53695652174,627.0,0.74153309,2,0,44303.0,0.271436043,Employed,6,Standard,New York,On-time,Missed,On-time,Late,Missed,Missed,6329.0,0,1,0.8333333333333334,2.4456152256347448,162.05875257,0.2857142857142857
CUST0409,47,71570.0,341.0,0.059192485,1,0,39582.0,0.368367242,Self-Employed,8,Gold,Los Angeles,On-time,Late,Late,Late,On-time,Late,4398.0,1,4,1.3333333333333335,1.8080994366268348,320.815362615,0.1111111111111111
CUST0410,46,165580.0,734.0,0.29250932,1,0,1217.0,0.294455264,Employed,0,Business,Los Angeles,On-time,Late,Missed,On-time,Missed,On-time,1217.0,0,1,-0.16666666666666666,135.94417077175697,519.29815912,1.0
CUST0411,63,154487.0,595.0,0.474573712,4,0,89616.0,0.416049354,Employed,13,Business,Houston,On-time,Missed,Missed,Missed,Late,Missed,6401.142857142857,0,1,0.8333333333333334,1.7238581965475301,312.62864136,0.2857142857142857
CUST0412,70,130359.0,835.0,0.32456296,2,0,47906.0,0.173119409,Employed,19,Platinum,New York,Missed,On-time,Late,Late,Late,Missed,2395.3,0,3,1.5,2.721084601415242,563.9899284,0.1
CUST0413,23,58919.0,784.0,0.394542811,1,0,44826.12665274014,0.174782555,Employed,5,Business,Phoenix,Missed,On-time,Late,Missed,On-time,Late,7471.021108790023,0,2,0.6666666666666667,1.3143603973644042,474.678436176,0.16666666666666666
CUST0414,52,109074.0,401.0,0.397534065,0,0,61210.0,0.376580949,Retired,6,Gold,Chicago,Late,Missed,On-time,On-time,Missed,Missed,8744.285714285714,0,1,-0.16666666666666666,1.7819346195945174,241.588839935,0.0
CUST0415,58,152326.0,474.0,0.448491956,4,1,5626.0,0.183518906,Unemployed,9,Student,Phoenix,On-time,Missed,Late,Missed,On-time,Late,562.6,1,2,0.6666666666666667,27.070552692376044,261.41481285599997,0.4
CUST0416,54,40934.0,694.0,0.354109061,5,0,62561.0,0.360909861,Unemployed,6,Student,Los Angeles,Missed,Late,Late,On-time,Missed,Late,8937.285714285714,1,3,0.5,0.6542949394200953,448.24831166600006,0.7142857142857143
CUST0417,41,126888.0,793.0,0.337757357,6,0,63412.0,0.337000285,Unemployed,1,Student,Phoenix,Late,On-time,On-time,Late,Missed,Late,31706.0,1,3,1.5,2.00097771750272,525.158415899,3.0
CUST0418,46,73243.0,595.0,0.686861949,3,0,62253.0,0.230551171,Retired,3,Student,Los Angeles,Late,Late,Late,On-time,On-time,Late,15563.25,0,4,0.33333333333333337,1.1765187779098532,186.317140345,0.75
CUST0419,66,108350.53695652174,452.0,0.709930836,4,0,46333.0,0.336717016,Employed,16,Platinum,Los Angeles,Late,Late,Late,Late,On-time,On-time,2725.470588235294,0,4,0.33333333333333337,2.33846715061341,131.11126212800002,0.23529411764705882
CUST0420,63,65990.0,766.0,0.223891331,3,0,62253.0,0.176540755,Unemployed,0,Business,Los Angeles,Late,Late,Late,On-time,On-time,Missed,62253.0,1,3,-0.5,1.0600122080508882,594.499240454,3.0
CUST0421,70,180983.0,711.0,0.05,2,0,73733.0,0.200010007,Self-Employed,9,Student,Los Angeles,Missed,Missed,Late,Missed,On-time,Missed,7373.3,1,1,-0.16666666666666666,2.4545392898798384,675.4499999999999,0.2
CUST0422,48,196415.0,415.0,0.71267497,6,0,95276.0,0.276281226,Employed,18,Standard,Los Angeles,On-time,Late,Late,On-time,Missed,Missed,5014.526315789473,0,2,-0.3333333333333333,2.0615153709709584,119.23988745,0.3157894736842105
CUST0423,52,179506.0,398.0,0.254239916,3,0,59691.0,0.307892782,Employed,14,Student,Houston,On-time,Late,Missed,On-time,On-time,Missed,3979.4,0,1,-0.16666666666666666,3.007203645379615,296.812513432,0.2
CUST0424,50,71570.0,634.0,0.542548968,2,1,36820.0,0.269636146,Employed,9,Business,Phoenix,Missed,Late,Missed,On-time,Late,Late,3682.0,0,3,1.5,1.9437277640476902,290.023954288,0.2
CUST0425,69,104588.0,811.0,0.186865625,0,0,65548.0,0.343311596,Unemployed,18,Student,Houston,Missed,On-time,Missed,Missed,Missed,Late,3449.8947368421054,1,1,0.8333333333333334,1.595569726464172,659.451978125,0.0
CUST0426,38,146800.0,500.0,0.759550997,3,0,29584.0,0.338846642,Employed,11,Platinum,Houston,Late,On-time,Missed,Missed,Late,Late,2465.3333333333335,0,3,1.5,4.961973973297279,120.22450150000003,0.25
CUST0427,49,163216.0,768.0,1.008733579,6,0,60530.0,0.452936681,Employed,15,Gold,New York,Late,On-time,Missed,Late,Late,Missed,3783.125,0,3,1.5,2.696403495729461,-6.707388672000036,0.375
CUST0428,40,193677.0,320.0,0.536561382,4,0,36913.0,0.290471465,Self-Employed,8,Gold,New York,Missed,On-time,Missed,On-time,Late,Missed,4101.444444444444,1,1,0.8333333333333334,5.246708565855773,148.30035776,0.4444444444444444
CUST0429,50,38049.0,673.0,0.48117947,2,0,62342.0,0.419456343,Unemployed,14,Business,New York,On-time,Missed,On-time,Late,Late,On-time,4156.133333333333,1,2,1.6666666666666667,0.6103171165968914,349.16621668999994,0.13333333333333333
CUST0430,20,129821.0,536.0,0.435572085,4,1,49798.0,0.392072551,Unemployed,16,Gold,Chicago,Missed,On-time,Missed,Late,Late,On-time,2929.294117647059,1,2,1.6666666666666667,2.606899736942509,302.53336244,0.23529411764705882
CUST0431,35,115235.0,691.0,0.656359862,6,0,95276.0,0.529397728,Self-Employed,13,Gold,New York,Missed,On-time,Late,On-time,Late,Missed,6805.428571428572,1,2,0.6666666666666667,1.2094734301038026,237.455335358,0.42857142857142855
CUST0432,42,108610.0,467.0,0.61353735,1,0,55812.0,0.287274198,Self-Employed,17,Standard,Phoenix,On-time,Late,Missed,On-time,Late,Missed,3100.6666666666665,1,2,0.6666666666666667,1.945962410191174,180.47805755000002,0.05555555555555555
CUST0433,59,31364.0,739.0,0.700699691,2,0,24851.0,0.257964128,Employed,1,Business,Houston,On-time,Late,On-time,Missed,On-time,Missed,12425.5,0,1,-0.16666666666666666,1.2620312248511185,221.18292835100004,1.0
CUST0434,48,184160.0,572.0,0.374416695,3,0,78289.0,0.425769422,Unemployed,3,Business,Phoenix,Late,Late,Late,Late,Missed,Late,19572.25,1,5,1.1666666666666665,2.352279984672372,357.83365045999994,0.75
CUST0435,71,59238.0,401.0,0.568023541,2,0,20052.0,0.338543257,Retired,17,Gold,New York,Missed,On-time,Missed,Missed,Missed,On-time,1114.0,0,0,0.0,2.9540717099685834,173.22256005900002,0.1111111111111111
CUST0436,20,68682.0,339.0,0.391506387,4,0,88778.0,0.428165922,Unemployed,6,Gold,Chicago,Late,Missed,Late,On-time,On-time,Late,12682.57142857143,1,3,0.5,0.7736288987260501,206.27933480700003,0.5714285714285714
CUST0437,57,28807.0,794.0,0.28845687,0,0,95136.0,0.37167988,Employed,12,Gold,Chicago,Missed,Late,On-time,Missed,Late,Missed,7318.153846153846,0,2,0.6666666666666667,0.30279491680418763,564.96524522,0.0
CUST0438,63,108350.53695652174,799.0,0.491796916,2,0,41743.0,0.1,Employed,14,Platinum,Houston,Missed,On-time,Late,On-time,Late,On-time,2782.866666666667,0,2,0.6666666666666667,2.595595461779459,406.054264116,0.13333333333333333
CUST0439,41,20569.0,427.0,0.315497454,3,0,87110.0,0.337632178,Employed,0,Student,Phoenix,Late,On-time,On-time,Late,On-time,On-time,87110.0,0,2,0.6666666666666667,0.2361240256684001,292.282587142,3.0
CUST0440,67,25916.0,762.0,0.7347454,1,0,18999.747299491566,0.33112159,Employed,10,Platinum,Los Angeles,Missed,Missed,Late,On-time,Missed,Late,1727.2497544992332,0,2,0.6666666666666667,1.3639463538728014,202.1240052,0.09090909090909091
CUST0441,49,127566.0,328.0,0.327615924,5,0,82438.0,0.31331069,Employed,9,Business,Phoenix,Missed,Missed,Missed,Missed,Missed,Missed,8243.8,0,0,0.0,1.547398682662332,220.54197692799997,0.5
CUST0442,64,33888.0,398.0,0.572709188,0,0,1806.0,0.286775695,Self-Employed,4,Standard,New York,Missed,Late,Late,On-time,On-time,Missed,361.2,1,2,-0.3333333333333333,18.753735473159935,170.061743176,0.0
CUST0443,39,152162.0,446.0,0.37931554,1,0,4106.0,0.140785647,Employed,15,Student,Los Angeles,On-time,Late,On-time,On-time,On-time,On-time,256.625,0,1,-0.16666666666666666,37.04942780618456,276.82526916,0.0625
CUST0444,40,170026.0,788.0,0.55541255,2,0,95376.0,0.387417692,Employed,10,Standard,Chicago,On-time,Missed,On-time,Late,On-time,On-time,8670.545454545454,0,1,0.8333333333333334,1.7826729714711094,350.3349106,0.18181818181818182
CUST0445,19,51187.0,549.0,0.395200685,4,0,65387.0,0.337376843,Employed,5,Business,Houston,Missed,Late,Late,On-time,Missed,Missed,10897.833333333334,0,2,-0.3333333333333333,0.782819477579984,332.03482393499996,0.6666666666666666
CUST0446,44,108396.0,378.0,0.248557745,6,1,85678.0,0.41019567,Employed,8,Business,Houston,On-time,Late,On-time,Late,Missed,On-time,9519.777777777777,0,2,0.6666666666666667,1.2651408163027114,284.04517239,0.6666666666666666
CUST0447,59,16062.0,690.0,0.596754548,4,0,73117.0,0.146124448,Employed,12,Standard,Chicago,Missed,On-time,On-time,Missed,Missed,On-time,5624.384615384615,0,0,0.0,0.2196723105117755,278.23936188,0.3076923076923077
CUST0448,19,167617.0,700.0,0.452916876,3,0,52256.0,0.350713449,Retired,7,Standard,New York,Missed,Missed,Late,On-time,Missed,Missed,6532.0,0,1,-0.16666666666666666,3.2075511414738695,382.9581868,0.375
CUST0449,43,187627.0,584.0,0.557196988,4,0,10778.0,0.276534066,Employed,13,Standard,Chicago,On-time,On-time,Missed,Missed,Missed,On-time,769.8571428571429,0,0,0.0,17.4067167640783,258.59695900800006,0.2857142857142857
CUST0450,34,115235.0,781.0,0.414231413,0,0,62010.0,0.314378801,Employed,0,Business,New York,Missed,Late,On-time,On-time,Late,Missed,62010.0,0,2,0.6666666666666667,1.858299333989131,457.485266447,0.0
CUST0451,57,108350.53695652174,528.0,0.234412697,4,0,29845.0,0.277684037,Employed,16,Gold,Los Angeles,On-time,Late,On-time,On-time,On-time,Missed,1755.5882352941176,0,1,-0.16666666666666666,3.6303202089567024,404.230095984,0.23529411764705882
CUST0452,50,99076.0,332.0,0.716635719,3,0,62010.0,0.354360793,Employed,4,Standard,Chicago,On-time,Missed,Missed,On-time,Missed,Missed,12402.0,0,0,0.0,1.5977165341632935,94.076941292,0.6
CUST0453,26,190333.0,462.0,0.647351551,5,1,29416.0,0.283712688,Employed,1,Student,New York,Late,Late,Missed,Missed,Late,Missed,14708.0,0,3,0.5,6.470170309684876,162.923583438,2.5
CUST0454,60,65612.0,588.0,0.386607805,2,0,53946.56377135695,0.194808507,Self-Employed,8,Business,Los Angeles,Missed,Missed,On-time,Late,On-time,Missed,5994.062641261884,1,1,0.8333333333333334,1.2162180349437057,360.67461066,0.2222222222222222
CUST0455,71,162851.0,622.0,0.513955843,6,0,77743.0,0.308642542,Employed,3,Platinum,Chicago,On-time,Missed,Late,Late,Missed,Missed,19435.75,0,2,0.6666666666666667,2.094708273307265,302.319465654,1.5
CUST0456,65,75566.0,338.0,0.708403897,2,0,83236.0,0.278582546,Self-Employed,16,Platinum,Houston,Late,Missed,Late,On-time,Late,On-time,4896.235294117647,1,3,0.5,0.9078414647332316,98.55948281400002,0.11764705882352941
CUST0457,56,177993.0,739.0,0.408592333,4,0,24120.0,0.291660638,Self-Employed,16,Student,Chicago,Late,Late,Missed,On-time,Late,On-time,1418.8235294117646,1,3,0.5,7.37917167613283,437.05026591300003,0.23529411764705882
CUST0458,46,38049.0,758.0,0.439623099,1,0,71588.0,0.1,Employed,17,Gold,Phoenix,Late,Missed,Late,Missed,Late,On-time,3977.1111111111113,0,3,0.5,0.5314922683652517,424.76569095799994,0.05555555555555555
CUST0459,59,108350.53695652174,350.0,0.5487265,2,0,24835.0,0.368263608,Retired,15,Standard,Chicago,Missed,Late,On-time,On-time,Missed,Late,1552.1875,0,2,0.6666666666666667,4.3626403992801475,157.945725,0.125
CUST0460,72,125448.0,354.0,0.408181787,5,0,23280.53888432847,0.268533638,Unemployed,7,Business,Phoenix,Late,Late,Late,Missed,Late,Missed,2910.067360541059,1,4,0.33333333333333337,5.388303609279151,209.503647402,0.625
CUST0461,43,146800.0,459.0,0.671418399,4,1,17913.0,0.165184643,Employed,10,Standard,Los Angeles,Missed,Missed,On-time,On-time,Late,Missed,1628.4545454545455,0,1,0.8333333333333334,8.194708049570169,150.818954859,0.36363636363636365
CUST0462,52,134180.0,757.0,0.466219844,6,0,16693.0,0.392256352,Employed,17,Business,Chicago,Late,Missed,Late,Missed,Missed,On-time,927.3888888888889,0,2,-0.3333333333333333,8.037618305978196,404.071578092,0.3333333333333333
CUST0463,67,64922.0,658.0,0.343192825,3,0,67397.0,0.363636573,Retired,9,Platinum,Los Angeles,On-time,Late,Late,Missed,On-time,On-time,6739.7,0,2,-0.3333333333333333,0.9632630048369388,432.17912114999996,0.3
CUST0464,42,108350.53695652174,837.0,0.621727766,5,0,45776.0,0.26726798,Retired,12,Standard,Los Angeles,On-time,Missed,On-time,Late,Late,Late,3521.230769230769,0,3,2.5,2.366920876346675,316.613859858,0.38461538461538464
CUST0465,41,24435.0,766.0,0.27157387,4,0,60530.0,0.184783062,Employed,16,Student,New York,Missed,On-time,Missed,Missed,Missed,Late,3560.5882352941176,0,1,0.8333333333333334,0.4036774545274322,557.97441558,0.23529411764705882
CUST0466,30,108350.53695652174,664.0,0.902975712,5,0,35194.17210816939,0.317803073,Unemployed,17,Gold,Los Angeles,Missed,Missed,Missed,Late,On-time,On-time,1955.2317837871883,1,1,0.8333333333333334,3.078562497819744,64.42412723199998,0.2777777777777778
CUST0467,24,193998.0,700.0,0.816499273,2,0,18952.0,0.312310608,Retired,9,Student,Los Angeles,Missed,On-time,On-time,Late,Late,Missed,1895.2,0,2,1.6666666666666667,10.235741043634253,128.4505089,0.2
CUST0468,74,164143.0,580.0,0.602699095,6,0,44449.0,0.392433428,Self-Employed,15,Gold,Chicago,Missed,Late,On-time,Missed,Missed,Late,2778.0625,1,2,0.6666666666666667,3.692755905511811,230.4345249,0.375
CUST0469,53,191615.0,796.0,0.585866204,3,0,42551.0,0.255626449,Unemployed,19,Standard,Chicago,Late,Late,On-time,Late,Late,Late,2127.55,1,5,2.1666666666666665,4.503078586200414,329.650501616,0.15
CUST0470,62,75566.0,845.0,0.576488284,4,0,82482.0,0.419492213,Employed,4,Standard,Houston,Late,Late,Late,Missed,Late,Missed,16496.4,0,4,0.33333333333333337,0.9161402955760581,357.86740002000005,0.8
CUST0471,37,167424.0,813.0,0.402181043,0,0,33772.0,0.2459747,Unemployed,12,Gold,New York,On-time,On-time,Missed,Late,Missed,On-time,2597.846153846154,1,1,0.8333333333333334,4.957332780623575,486.02681204099997,0.0
CUST0472,18,53513.0,617.0,0.559461929,3,0,43870.0,0.165416822,Employed,17,Platinum,Los Angeles,Late,On-time,On-time,Missed,On-time,Late,2437.222222222222,0,2,0.6666666666666667,1.21978072074947,271.811989807,0.16666666666666666
CUST0473,25,155932.0,754.0,0.315373478,0,0,23685.0,0.186771724,Unemployed,16,Business,New York,On-time,Late,Late,Missed,On-time,Missed,1393.235294117647,1,2,-0.3333333333333333,6.5832981508063835,516.208397588,0.0
CUST0474,63,108350.53695652174,475.0,0.600763684,5,0,75316.0,0.293758846,Self-Employed,8,Student,Phoenix,Missed,On-time,Missed,Late,Late,Late,8368.444444444445,1,3,2.5,1.438593371437016,189.6372501,0.5555555555555556
